6.1025 	INFO 	Loaded monitor calibration from ['2015_02_18 17:00']
94.0604 	DATA 	Keypress: d
94.0858 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
94.0860 	EXP 	New trial (rep=0, index=0): None
94.1807 	EXP 	window1: blendMode = 'avg'
94.1963 	EXP 	image_5: autoDraw = False
94.1963 	EXP 	text_6: text = "Let's try a few for practice. You'll see pairs of images with one image on the screen at a time. Each image will be a spatial direction: LEFT or RIGHT or AHEAD. Tell me if the two images on the screen are the SAME spatial direction, or DIFFERENT spatial directions. For the first image, just say 'GO.' Then when it says 'Same/Different?' underneath, tell me whether you see the same spatial direction or a different spatial direction as the first image."
94.1963 	EXP 	text_6: autoDraw = True
94.1970 	EXP 	window1: blendMode = 'avg'
94.2109 	EXP 	window1: blendMode = 'avg'
94.2275 	EXP 	window1: blendMode = 'avg'
94.2445 	EXP 	window1: blendMode = 'avg'
94.2609 	EXP 	window1: blendMode = 'avg'
94.2778 	EXP 	window1: blendMode = 'avg'
94.2944 	EXP 	window1: blendMode = 'avg'
94.3117 	EXP 	window1: blendMode = 'avg'
94.3283 	EXP 	window1: blendMode = 'avg'
94.3443 	EXP 	window1: blendMode = 'avg'
94.3612 	EXP 	window1: blendMode = 'avg'
94.3779 	EXP 	window1: blendMode = 'avg'
94.3943 	EXP 	window1: blendMode = 'avg'
94.4114 	EXP 	window1: blendMode = 'avg'
94.4277 	EXP 	window1: blendMode = 'avg'
94.4447 	EXP 	window1: blendMode = 'avg'
94.4614 	EXP 	window1: blendMode = 'avg'
94.4778 	EXP 	window1: blendMode = 'avg'
94.4946 	EXP 	window1: blendMode = 'avg'
94.5115 	EXP 	window1: blendMode = 'avg'
94.5281 	EXP 	window1: blendMode = 'avg'
94.5448 	EXP 	window1: blendMode = 'avg'
94.5613 	EXP 	window1: blendMode = 'avg'
94.5801 	EXP 	window1: blendMode = 'avg'
94.5948 	EXP 	window1: blendMode = 'avg'
94.6115 	EXP 	window1: blendMode = 'avg'
94.6295 	EXP 	window1: blendMode = 'avg'
94.6448 	EXP 	window1: blendMode = 'avg'
94.6678 	EXP 	window1: blendMode = 'avg'
94.6780 	EXP 	window1: blendMode = 'avg'
94.6949 	EXP 	window1: blendMode = 'avg'
94.7116 	EXP 	window1: blendMode = 'avg'
94.7280 	EXP 	window1: blendMode = 'avg'
94.7450 	EXP 	window1: blendMode = 'avg'
94.7634 	EXP 	window1: blendMode = 'avg'
